hub,outbound_before_msat,outbound_after_msat
03f648c04c518481f011a3d78cd151fc901ce4a843507fbc70c63026ab0e3593ee,3860000000,507107652
0322b682f0032220013ff430a82ed27dfc1913b0dc3080cef6511642833ed3b4bf,1800000000,124009908
02b66c6dd7e3f8998730e789f7b8be4b606901c614fcf732a22448137488260a47,2950000000,340019691
023b40b208a9a25be7c6111ea99b8ac213e5806c8747982fb9d0d856f87fd7fee1,2500000000,233365421
031ff1fa0ce00bece0879270798ee06d29a54f54e9a4ac632beeddcc74f000e217,2500000000,311782314
0317967faff954b5c3aa3bfd2841618742f84cf263495d8ef11db4bbf64e544355,1900000000,160149025
0273a1b98aca060c1d7429ed6947f3b37cc6a6531f476631ef6c2f028d1866b40d,1637500000,108192256
02493033fb238cab27a1412acc55101bab4a9b644f1d18b76287aa8d764c9285a4,3249997500,304302379
037808a32be71ce0201ec04d1d975ef1fbba5c2a8cf83ff136d580ddc08b396187,4500000000,524882446
0326f998ac3aa5d1dc517b467005ba31909ace9454d40f2fd895f98d9c2ec34491,3751100000,473628020
024ae420f543329f87ce1b395e9cce99cdbc01902e7544b76999178a927d4d8eb0,1629846000,298230334
039f9e75e1f0095c5038c712183ed165b221c6c63052bc58b6a52aa328e28de296,4450000000,652893842
03dfc1e5b47cd336bdd63c9594331cfe6236785205b3b8992bbda991330cd24213,5875000000,706304434
0395ad10fa1425ae5c970597021eced96a90c35a36da117a6e6f137c5f7c849850,5075000000,870857627
03dbd4d9aff730631067055bff213ea1448e025e84e180fb37a25ded6f0b0d6d1a,1225000000,232816464
03aeb3fa0b0d97286ac5ffd9d4b97207d738398b8a9c42ea41454257d60293d339,2950000000,464489085
0209b6d3354f2891aba67a42ba69e7c5ff0cbdd5887b049f23d275c5915c7dd386,2788884000,354005278
033f5455ea3d2e4b5815bb566405ed109d6baec002c9df9834311cd3cc06c9cd84,4250000000,937572411
03bc20e0b16b14731b86c6a59101ea746a5ba014fd321474fac8e0d8c04207c7c0,2212974000,338858919
029909235d003b0d15f16d4de2adb937639e78ff1d11a59a18f23ca1c26cba53a8,3700000000,449034802
020f465b056082fbaa8cf5b578ec67fd368e1964ba5788af1aa2989640b0c38b0a,1325000000,246438353
020c5fa6ac626ffa2374dd59b73c87b2291d539dd9a1441240213e253e47535dc0,1400000000,129575404
02765856758322fada82503bf1b20cd12e31a7aa6f90b4eac29f53be585b1e6f24,1615625000,105242137
02d731b338fa15c27bb321d1f0491ee3c5cd48e0f86374e1dbd1d00b3635443455,1000000000,35628758
039514416092621a97aea7482205b65340320a960ca2c5ad8f23a00a0e42c987cf,3000000000,236561938
03b56405bbcaa19457bf8aba5acc07da03b95eebbf238582d002c71e2a3d13e41d,2302945000,77707867
03363e4a58ba48d2616138046b9c7abc95b4a843c1f78c3db377dec98a8eb77664,2220000000,309107032
0260286c77290cb797a9996d186328697046419112e4542d66395ebf78ec74c522,2825000000,500862816
03d872dd2fe34757e3b61a9b2c2264ef7ead2166145c8f087adf06bae13f9fc4eb,2300000000,234187608
021d1ecae51aa1373d322152c1ba3cd785492a5d4d8a3fa388a9a1bfb2a5ad2903,1059747000,64834773
03ac8b814c7f5e04dd8bae589f237be6c8b7ddb673175817270eece7301508040f,2000000000,171434603
02d23cd031a69710a5bbe525784cde50bd3beeb9acb56d97ac7c0c5e9877193f61,2000000000,172645512
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,4237883000,789915022
034a67ca719d0373ea66e1bf6f16242db228a7af109a69518b4a8ca865e9e89baf,2000000000,227713061
020c4b3c085872b7bec6448a8d384b209ed935f2dfb96094430270da5588f5538e,1100000000,174813968
021ae1459830f490ffb6fde437eb99210ace2bf4ff9afebb8b2b9c4a704440e3a3,2095000000,472862876
0342984b67b36c1cca27c5e63d06df0d6cb850b1f5374bce362f7a688c5e19f8ca,1100000000,52214777
02d459fc75c635ee285246c8ada565f3eaa7c91b553be7a5e48878d0f73645b744,1500000000,259420629
03934b08391203e69f0f1dbc7d2208542a127acba85fd5e847734b8bf44a162cba,2000000000,219703875
034adb91d1ce2f32c4beabd76e60e08832c97fc465fd308cec3dea82e964ce9a69,1126857250,40114451
032d976796d920976182da5a691b2370907110fba27d264bdaf04cff014b70de35,1302159000,191769836
032fe17b6af86f33516f84536b109df0ac5848482c1b8626fc294bb8a11eecbfdc,1100000000,105408781
03d1f17118fc19f1849d36038b49277097a0f931c502e8b9a92f883b6b466cd9ce,1231954000,221939817
026722b2dd82ee840c720bd5173327569f9e6fd8d9ac0ec4c091a3cf67e4990bf9,1227973000,199568020
020bcad3d703e7ab236b3ee7cee60b43e92a25c20fe5997a2637935ebba814a4fc,1750000000,359396100
02a2f1f3b2e01f262a06abbc6dc4132f99df836e71d30210cc527d9db648da2c2f,1500000000,65685660
02e1a30f5761874a1f186cb9aaec08632b6a4e5bd8ccfb88ccf40f4db4f2828f1c,1250000000,179071554
025ddb925eac4f5d85474b474bc265289fd8892dd14687633a10dceed8a6b67ba7,1225000000,67533046
03ebc575bc5385f589ba396801d74fcaa90d3cba067315cbf3fda6e4b864e6af47,1600000000,272533176
02a2319e7928b37542969ea9ffd0caef53fe83d4ad5dc943b04c4059ac67066446,1100000000,41577449
03699b230588b5f6f16d87cace0a4f7974783c1f2e0e382ca6de21dee80d3f85bd,1100000000,103994470
02d2487831e1e181b3955e97e77bd9ab1574a1d15bcc7c32c2e702f4620b461375,1100000000,34853512
0360cc97ba752099eb1080c6ccf33e3abe04120ece04c1ab087760ccf3bd36531d,1100000000,36001570
0373eac71b93f6c9b400460e32139bba64657a5b6e397f68e27cdc0bc6c2a81ec1,2025000000,115579728
023f88840786f8d54905062def41872b613a1e192e0c886871011c87e4a03e0793,1075000000,26847927
0253234a1de9202f4680339680a573e3c9c4fa30ac7c6368879792a5f5900e00cf,2375000000,465288244
028ba54a35441bbc3e7ea24c9dd99621ce0ccbff68e172be06038058b3f5d2e314,1250000000,279342298
02634491d356f96916b66862dee6b4d656f9898ec0be16dbd0d9a3cc3242b70b46,1025000000,202356917
02af869d13b4aa3132af5fa3db37a5c57876fc9047b7f499e82493cb7aabe2bb94,1206247750,236265982
02de8a8a645bc2b01eae36b91d3c22580daa28e1f41e68131b5e9bc9bc2f3dd255,1000000000,184964169
020556f350ee34c324591ff4c38aa8201e5dd5ce787be5c0844dcc2248e1e0fb6c,1037500000,96729449
02a6bbb5a2889bcea7507e3c87732e7295f090bd6720d2511adebe4c0cd0655fd9,1000000000,63276755
03a1844d3ed093a5bba2c1e3e0c54798b638a2c820f23d1dd5d1548807332cbb13,1000000000,107161072
03d9b613e7d6011bec98caae6d426bec8e1f13379337690da8e7ad6ed1b6042022,1000000000,160854851
03613c35cac1a40c4426a7d6dd4ab75cec58db140ca59c561577604fd57174ed01,1000000000,104826043
03e2311a59e8c4e16e85929dd45b8cf12fb4f635f9cff9d01eadef92d8cc00db24,1000000000,121114707
0213c489c36f0123196e4e1418b597392644c69d4b733a0d7271293c3b933cdf1f,1000000000,129101176
0292bd3f4a82ad037212fe6bc930c96df7ea3d539f532be0986701956a73a30f6b,1000000000,12332837
0264b74183f47ceb7dea7ad392c450a80edac9991a4fad2942f591bad9c7ad0f44,1000000000,148361861
02c5cb6bf216ad53fa5d116c0acb81f246331ef6eb1c64f4eac98df8498d3040f2,1000000000,30299622
02d895399133d203fecee5a462febe8d42d26b8b4de2461ab43943a56755f3ca1a,1000000000,81130541
02d9d2c24cc3ff0fb34ae2e18ceddaff77d404646673e50b4ef9e2d61e786a2dcc,1000000000,81905278
02d78da397b7f1c74f644efd6f88c8aee9f95fdfdc874151703327c52b6c9c3485,1000000000,45869353
02e0d706e1e571988cc3ddd946ff429354251c9803165c568c6127a6d7a8617aa3,1000000000,40233583
0298724d7dd37f6b3c0800214bbd605df20dfd29061ff3d2b3c90b809dfe5494c6,1000000000,141455907
021b692549a44a6ea5d59d908aa8c14515bea07a4496e53d222c8f506a3aef82ef,1000000000,156483517
03ae19786884da33c7e3220337fd01b4f5d44b8a920af310779863072f35ba25d8,1000000000,46861793
02b4ab887a6e8f37a8f416bc55cc95198332c21de212cb186d8f9066eacd572c4c,1000000000,10999831
0275984d413b6db6712aa10f000848b63163f46cdd2f0107337542e6b0797f17c0,1000000000,164426941
03a8cdf060fb331e8726a5d081a41db42fe5b7bcf76e6417170b29171974e8cbe6,1000000000,127376577
02df5c87593bb1fea16f1652471686c7e94432af6f9570ac65558ade6c2c324c72,1000000000,145499656
02607e4d8f9986ca77c2ac61d2e26f0484d2343ce79ff231f8ef3a73842958da69,1000000000,103305687
03de63b0371e39943ecff9a033895b1c71bbf806c736aed7b69529f8876f76d332,1000000000,143621249
029d8c5191dbfd55b7e4c695874f416e3a6690433569d08737a02d19fec69f55fc,1000000000,14150109
03c820975537657f4e7d3d1e6c7029cb09d894748050b50e508866b8295d89998e,1000000000,87276041
029c78ec282766f0cfb087aaf60fbbda3b7cb67aeb1e8ee32a364649ef28f23bd2,1000000000,181252647
03dc5ec103577bee9e7dec182f8388980280b502eb187e2ba315e6234678909bc0,1000000000,63327152
020e575a044bb98c7290cb2d2f6684262245abe398829cb9d1a084ce42fc2abac4,1000000000,176054640
03e1b8da8b8837396719eaeec7bda002736af9eac57dc825a076cb6e004b6e540c,1000000000,49067107
0259eac88821a0e485a595789d4ed277efb54a7be2e3ba76d370742d4cd48de7e4,1000000000,184164870
03830df317e6527e227749bd66daf203a3abd7bb268a05cb93c84f6bdd8d4c6515,1000000000,88162730
02afd31b3ce9e414fe1b2aab8c2a8ad02a56473e9d797091b421d54d13af458065,1000000000,127782253
035aff5114106d285b30457f846ad654a0e83db22cccce98dc4e23125f368febed,1000000000,172738810
031911b795f331ed03a57f465311d9ac380cd791e8fa154cb60374f2b51004972c,1000000000,4364148
02870c077874b6c294f6351511fd2eb239754ebfe91f6c9eccc980c94cecd5fa07,67393431500,5670463634
0376d0ede3c52730c1838a07a46a4e583158eb2ccf5cf79f918ce10c3e6fe3e71d,31575770000,2834013296
03ccf481ea6ee6f8fb919e697268d86a6cb1cf21279deac757e20d976b0a1fdac6,31862821000,3079588533
034681fc477ca7109fb8032e65c63a08f3c1c66cfff26484524f3b482f81f58c26,3995000000,574052754
02cfa80a9c191e5c7aaf59bb6baaf9215f10228a800a97550e60ca796dba837d24,75525000000,9817908842
02f7c38bc53854cda55ca45e95c222ba2fb9b051bb182a4bb05920773aae292b10,1990650000,114257759
03342d63f9ac97544464989a158cfd114de39fa79caf46156467e00e0e25f5f435,1219988000,64518069
03b7d8c5d2a6bd5ea373d6a01889be85f40953702ca700ece66f84fb29bf2f4b6e,37323280000,2874630811
0385586e9f7d917fe0b32dfb15ea7a28750c4c8f26c9c500fe5c2c3bc57c9639f3,8720000000,1244313765
03bdd0c39415d032bb0815271cca1e71a7034995b6a64768d2d733904bcc780bb8,7665021000,746995729
0371bf4c357605678aa41aac369604a091bcd6a60bda5bd1e07f820e1763dd1965,17834343000,2011308508
031e47777e35627e1018bc886ee24f81633a54527cfce24df0183a8fee7b3a24ef,37253018000,3334950410
03858f3b77447b572733e6e888cbbf36b8bc8483bb9716041953bb284495655522,10553005000,1527916684
029f709c20150a62b724fbff44fbf31c9ab46193d20919fba3242ad97f32393f2e,17935821000,2552375506
02b57f86aa1b5abe288fbddb8c946cdc6ed17696152d5a22cfc045f90e713474ed,56552216000,7013575161
039fcde7836a25c0d37f24ac271128115e589bcee7d059d468ff2e59cc3fdf5dbe,12925000000,149106956
026c70f66f93fdca1cf44c4bd0edc4edf58ba8b8e5139de641eefcc7d2cc375ecb,16300000500,2005565694
02ab81bee578b3b09b636fcc5960c8628605532724cb0bdc52f48cd5271a5a6070,969420000,83179140
0269d18d4adb5bd999fe7c8516b2d6b78ca854309ec996c4906bde9978f8a28457,62477215000,6034087739
0209dcee909c58b1d0ea114a89f27b48441aeee08ce46620315a6036c16a7f65eb,9200000000,932301255
022ea68ac7588959a6a4829a5ff176c296329d614b90b3f5f4456b5d6130ea50f6,55127215000,4850755179
02c5c520504722f52131457b5a2e08d073562ed49b902357ebddd51a93467d4e4a,5000000000,539636858
03af20bea87280ba29c4a6c1dac20b577a3b2e137bf33235e08ee3c90c3747a997,98132500000,10048792892
02839ceba739df5ff36751323979dc2c66ac32fade040c066922667b91cf2ca7ae,963369000,170296301
03a20c0c2ae4508b669a70e5f82f08f69a3da5da3bf0c973673c3fe977db0f61e3,19236060750,1996315473
02de5965c0de62f0a3a6464b7c1848510661d43df96caba5e868ed7520cc3fa437,60850000000,5401861275
038b6eecb503c1c55ddea8e50d7b3c0ee98ac4e92e25adaef72aefb2cfc2f46ea8,2950000000,566813168
0378214cd6a6b04b5e320f692bae91ec07bbe6ac74a442fd74c49b8cc2aa708980,1450000000,184856574
03357c64c975934aba80cdc4dc23e565dcab2210143d3186e6b05d460365d8675a,7031365000,478787002
0351876efe01167a1f81f988ef470311eca17661dd1994bad01861d4a54565bc5c,18127576250,1912381205
03825052101cd5402c7ec0bcb814141229b60faaeb0019f5aa599fb3384c909d28,17969381000,2386120082
02d249c1535670475bd8bd6be2dbe51d671a78a6971ae0c00953fee8ec29497711,2200000000,143279570
036141acc2aa4fa2b38b6a46f86a8205d51835d137a1d601b3b80f9c4f63888a4f,944317000,156873992
031a02c4549fcb7b77d4c779169f69f17e0cbc76cc0d1bc626bd7ea40b36c5b671,25550000000,3353790949
03e1210c8d4b236a53191bb172701d76ec06dfa869a1afffcfd8f4e07d9129d898,21455870000,3037004067
027be48dcffa5cf9b8289911a8291793a80f910f99eef8d55b7441aa136293e371,58100000000,3989650937
039600f149e81d78c14b2aecba9999ef773266525fb5ac8174ccbef6e2cb9c6166,1500000000,151206942
03c816aeda7b96472804e6b714ea2954861a2ef54ac8b997d88f8d139bf660c23e,21381470000,3778451457
037d453f0cfc854a0ee0b41c4ccb639dedb138f68a46ec30c2b856b812ee6ef0e5,8935000000,904113821
03e6ef8c95dbed80bded4d5f36f1754bb401e92b5e6cf55f157f72f5c2b48aa084,14301165000,1926847101
02f2ce41b19d53394c32502734375cd3ab6a950bcc2aec102f9c992eb20206e670,22550000000,1731852831
02082cde3684a0692d976fb49b7420fa0237c4fdd1d80fe014a606b5133d5fc9ec,7175000000,669392155
02df315ed19636d66272e2ebbc1f413e460ac5a004810b28ef4714b30f33acf6b0,20974653000,1511199538
035fb97f150fbe05cf0df4c20f97bc547d50e661fadebb2fb43b01281e25e3decb,920000000,100895953
0309e0e1610c6047e50747316253272dddb272c792fd947db96a59fcb97fa7797f,9000000000,848055215
025682cf939f6209a45721dab603e66eb04da07182121ad87ba84b2c59c2f98171,33554430000,3225254337
031c4e0cef26769438effd35b5992781fe265615ae58a6796deae12557e6e77d8e,2990491000,429486176
0387a14e6d3df638ca9dddc62483d8307ef60003ee5d654fb437ae90e226206c97,14000000000,1668441427
02627ad1a09261931f68bf71dc1962b1827b823591718a89b8231e1ff1d62d57c0,149231824000,19129767597
02c3ffc714b9ea194ec3f4fb46fa08bb0da1430584a60fb2177877fc7434af9b14,187645801000,32360128973
03557bd2113b7ad9cbb313a62329b8aab8bc431be70d10a86a14469e2720ac03b9,4923444000,589635945
023c32731233952551e27088cfab5966beb6fde88542ce9b3c9685decb72303f16,30852215000,4167719509
02aa2ed31c3b6d8bfa9a248ea32d72fc44ccaac8681c517b4dcc14e8b4f18356a8,19000000000,2592827777
0362dfd94dab64f1d00775aeae4365c1755360353b2f0a54d6f37cc8d438aed008,8645171000,996303636
022e4da149cbf1e8958bfcb7d81803bc61a926deac035f1101c5bab999c3577fbc,2054793000,262166404
0268095e71f2a77e9a21addc3a22d4c90e5318ac0eab0049b9060d24aea472b5b2,8024999000,716807105
03ea62d2ba690f7ee731b78e605aa1b1c78913568f232cb0b9784b740b77a44d0b,5167355000,1277865783
027c948a8beed67402ea9ed0e8366064cd4987d141be1a4bfabbe9582f06bbadd1,1940039000,242483925
0364e154e015741de52158c2498c6e03b57ec688ef1c2d953f541636968c5cef83,1200000000,96257849
026647ef921a409a0452ad87b34a41b8379da861cf27d5acdfd2c65e5c31f40b85,1100000000,45551873
03bf85d154d32b7712b3d7b0d680373928da828433ec27b756135f4f0c27ab9c22,1660000000,301532965
03a84384a8a842fc69350bb7b6fbd7029c71057a5c5741b20451bdeec4de3f729e,900000000,154628616
02c0baea8f05d2dc7112308d7939c2e1be320da4ff92d6d18929714dd05999c506,900000000,4971717
031206860f99a2c03a21cd9e0343f8fa0b5f6fed19fbf08a7bfb3441c20d2ac6b3,900000000,65384233
03dcdcf99a13a5bd5df8d215ab6208e0a7ad0336282374e82653370fd97ef85360,19250000000,3787509003
0212378b7a9024ead11bf65607fdcf729231c237063e6f555693dfe39aa736d62b,24150000000,1984509840
026bb0f1572f32530ca46c0bf46ce2d749a2dfffc3139a947fea0c0f3f4b801df2,6040000000,516845550
02d4531a2f2e6e5a9033d37d548cff4834a3898e74c3abe1985b493c42ebbd707d,56455028000,5437436450
03fcf9e53678d18e51f0e2da4515caa64c517e3f8cc804809b44ecc165d214b3fd,31251946500,2938767477
03981ad74928989cadc22bc554ea98b5c4bee0f7c2338807c5409c002dcef8b146,309197747000,28694067413
037a87399bf2a311501ff94e1181bbb0fcbb59ff67e95a0846cf26fba3d362727f,6606440500,662670784
022d97ef3ae9d5fe6518cdf42336f7a5efd31d18389cc2cf1e8ae45a54c388160f,441494000,57785411
02b4c9bcd9140037c2425d03ed7f8e76c323e571ef101fbfaa363b0f6790e78d44,13650000000,2204879743
034882d80e9a04952bf2417117f0f34a831f27c09d1032bd29fea21d7476b25fea,11480000000,1286235931
03ad1b3bbc8322138840d490cde5bf8a8d65de3193670235563d1b0453820887d7,44193948000,6905977335
0323756c7a136d0fc69067576898ca4d287efd0a192e7e7755e05be763f78946bc,33477615000,3507647166
02c61e171140fc1aac5d3e0bcfefdc79ea954306dfa29265f02def849dc7e80419,46750570000,4797919978
039cd42c10b569257512d397ae5c7c3989f8559b286d656b61e0898c4673457842,99815844000,10909267440
02069f944d9d863e15c0f9d3933cacc49400a1346e83de9f5d1396228d06872e28,6499241000,551912105
03a800d2a70d1ccbe1e214e84dfcea802d5fa70adc6c3c84c946804fcda57139dc,29630925250,1966128221
02564e22a539cd260fefc75b0488b82b5552f604c92137b5437dde300b75c862d2,26827215000,1731082764
03ac804b7268038bb9e99bc8c5c0c21f6145de8ef3aa3d2f91ae5a8fd803de919f,32620728000,3560968772
03e2ecf0b8dfe81a3d2b52785e7695bc331a2d341e89a3234c769150903291bbf9,25268499750,2632228994
02fc63f7b07cc69c756d432f77ce36ce4e5dbe24f43f3638f38f726d7ac1d9ecc4,13900000000,1018173962
038e806f399b2c5e39408c77d8c5d0396edaaa2d1f9f13bb80825817e772ca75ff,4373424000,460796971
0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,53053290000,4970336102
023336da3568b0fc30259e6ee10ef47481b43774ea89914df5d11bb20e0fb4f866,4094015000,388235807
0230c3d8719c014ab024e6ffd68b1136f57a2d48100a6f09c1a1e417b8e682bc6b,18329057000,1564690990
03963169ddfcc5cc6afaff7764fa20dc2e21e9ed9ef0ff0ccd18137d62ae2e01f4,134000000000,13647229273
03eff3285faa3158af8e27e732c4b07b970bc0dfa5a03afada9606cf2fc16b0adc,853000000,75554374
03d29a2fc370cf011a743d893de86ab9a920f2445539ea46db2186d9b95183f67c,5406468000,366217856
03ed68e6e9f2587705d833ca456efc9e0acb3812edfcbe5b1acc428b6dad06ec77,1750000000,240589910
03846d248ee568861dbd13fd7f553c5e4f9378d2e5282d8700b22258a6f36cf4db,850000000,85403312
038fba271551289fbf993de53fbca4f4b0ae2abec091d5a40dc2e24efc55b05a91,17777215000,2234445460
033894038df5865e09453bc48fc04f970d8802e4173018d7de087337bed5a7970f,2400000000,315496445
02656b7abfeb4065ca1b52310af76750e769718b2b0dfce1ff4f07fe5cef3c3ff8,32137370000,4334019951
020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,31297577750,3933940048
0390cc12f782259427bdc45a283705f4c20ccbdff064ed43f6b74fefcafe9eb1f7,69550000000,8433272763
03e24db0341fff731e24aeb0492e54510d1392d21d121a51e644ac5797300d495f,48673512500,5219105411
0273f6130d1792f9d204d8c3313c01d422582e20b1abc41037985e2a704c0455fe,6707302000,582167309
0298efb4ee7ec9a4a8d145314799df8441b901588772ca0d20b82179a2993afad8,105037769000,8079142164
0353f12a9311df03dd9f85840f548d0b3612c2aa2a94d5e96d396e245fc40c172a,10227251000,1296834865
02e0363fe49d61b88c08a62f51c6ca3b1a6b46a9fe3c707720855c452d79f55b8d,50925000000,5329998719
026d4a5a0cfa2cf1f6bbf59ea53701e7f8e0a4dfaedefc56760f1d2e86b5d5d615,55717500000,6253591996
025eddd046c64eb36819b2bf95298db4575e10cbcc2763f763a07bf6215b0076f3,27028635000,3743528164
032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,29612518000,2442586655
02d5ebd3385840e6296bef346d69593f6ae80c649713d08c832feec81288d5f532,25986602000,3294139612
03127747aa9fb9b4813b7ebdd6ac47eb047954513ab06fe909689c2c42eaa49a33,109864361000,9739883800
02063e9cd1e6c8bc20b4391785e13fdcfc81b786649995f85ece3324216d9c42fc,8725000000,1329375712
03338a5a962406ff25a20221577521da3fc8728f7119e25c611ebc73ef49bacd48,5970962500,878438754
020e0e58f1adcf553a0e88ed3cb5f613b37edcaf2dc812cc70e6f239ee1fcf4fb9,7172511000,845149628
027fdf3fb07b893a10cbcf9cd077bb69580d7fbee44cebf7e0dbb2f36f478dfe78,17512271000,2283381929
03d34baec73d97de84760bfab87b4b1466d8dc5aabe44719e466f61be3bfa99f3e,11025789000,1828896322
0355b39fb472045743c767e1f8de60128b9a68deeb5a834f343ed4968cf0193fc7,11600000000,1113270612
02562a8b25df3a63c2acd406e20c54595e6d95bd799427c0552b9aa2832fbdcbfc,871130000,77752037
0215bb1c5b1e6472b6da8fd45ecc130adc384d62caf4c8d8a3237763f3a08669c1,10100000000,1694611959
024040161bd949354052996e463bd66bf3aeb1a259dd4f810c244c48b28db73088,10375000000,1539520903
03ef2e8bf9b17fcbc2f21708adfdd2ec762df4faca80a01791c554f703a62c4797,17877215000,3006109456
03481fbb533dda9a43f5f6e3dba51ae6d50bf3d40c242c37d60637bb0c3e615890,16355000000,2469442063
02eb34f47f9b23ef02dfd4931e9044420d83c87a19338ed62b4d11a9eb4063eb6f,2800000000,315144905
03ee965c9074a34cbc6c3881e06ae422084e27bf5d1a7a6e5c494b22c54cbe944b,15368147000,1275764189
026cfc190ecd87f2a205e4dc4841217e4b41273f27ef843f3ba22e070687d795be,2150000000,204231786
026063717eceecad5d3ef9a2e59fac6e14089b5ef36996361bd7c383516608a1e1,6820474000,721642767
037a84d2cdf3f75fa7445d977b63e3631c12c8c2a5851df5d1b515e1d078d91f62,13107125000,1297319390
03d20dd7a955dda390846d73da2ec75f3b52e6f2408f428b45c24ddf12878bf2d8,42171760750,4445041760
037bcf40a8b19ff74a26fe3fd664880f458948b9af057ffda33422f2a6f4555318,72631514000,6861291081
033ec4f02e5caa52896cbf4ae42f88894eab9c4d17fe7b79e1bd7acae796830c27,7754460000,680086486
03e1802461c518b352fa50f414a6b47cd4d904f2e93da5b49ccc718e477eb0372f,14000000000,403547107
029bf3edd752470fb554330e8d40f7f10d73e9f9838898117cdc7b4f04eced9d11,15006654750,2505176986
02d13217f3420cb8d4afcbead334b10e5f616b4936c75e426e85f3833f718e00fb,4024865000,326816602
0335f387b93f35c91fc33a143da55642109fb0c7b0efdc453935ddc6d47fc36e2b,1560000000,140736161
022178d189661a1d96904a02f8696e6ec2f9a79cec54514ff638e9ce74294c4a8d,1800000000,185709361
03245d25886c19e26fcd5b2f6beadce46732027e5c23d8f72de0d44dec6658580a,1050000000,41423836
0359a361c177fd16096e6d97f2c0b1ccd04ab722056303c6dc1d1b97cc4fb49670,1453489000,59088872
0355d39776d677398058cd196ad40c882e6c95038e0760fee1736180a4a6e1eec9,900000000,74547200
02a834395d10072268931565a89164abbe16a5194b28c2e9295386fa14edaacf59,800000000,59519201
0291c5542a2ce711c60b719829151f0bd75df91193d2c16dfbb4cb7fdadcfd869a,800000000,151047347
03ac8a0b6bdff4f1549ef827ebc687c6969e60eb0b0c30bdd01d779f3dc4b36042,800000000,45742922
02361f3687a21d4f0e77d2fb024803e7fd431cdf4d746cd7ef89704b38b3b81b18,52083708000,4702761192
02fde375872fdfe4ab5aaa55ce7afa51674cf1b37593a59436b86a3d50dee010ec,8553143000,973280931
0322281ae81ce7d28fad0656eddb148e2e933b8c73025687563b9f4f6289799bad,14874978500,1658520677
02a5a95669adcb170dc85a70eef8bdd3e60b459d83bb47b6aac3e17c58faffc919,19268269750,3032684229
02414422abbb0977ed75d2a08fb70c464c3ee9c651516dac27d45c072751431d62,10894578000,674487733
02b8fd1dbc7ee9865bc990ba5ee6f57fefee5df6d800bbf336e7d6720b91c30908,51325000000,7961298807
0311efd369cf39ca56df895232f02b75dfa64958c28b2890f3c3d59d9cff626510,27364715000,3353005648
026c99d10c3b53587c22507fe88261e66ccc165805452f121cb3a126e072d22213,12108130000,1621267040
02f5d3a0a2b499055d404ff83da471a940e43e3b07cdde64e330cbd9722ec2b324,4500000000,271990141
0217664407a42f66eda9f01ecc77a37e7105213eeb234647ab38f3821190dd8490,6150000000,590551626
0367542164d021fdd02ba65825db0782b13ac0dda7ed0fbcf373bd8d1d1ce92b4a,2779870000,301507954
02b8a5f75c50164c38b3ed93beeed4d809d512e3b276ab32e8d1099d1312847732,3695000000,303717766
02ddc9f0a8dfb9a6ff8fe57e3485a6c2bc61fbc5f2c9e02e1abbf4b6d76de36095,9934404000,754217541
02ec4882d8a0b54f20b46c37f4a166f22a52e19da52e2ec1e1d792c4106804bdcd,124296962000,15848535606
023d986c8022bbf1a55a8339e3d8cfc5acfd444d1167a14fa343ae73b33c649752,81750000000,9048413019
03ed8f846e8eeadc1d2e59d4ec86507faba5061326a634e4e4897c81b970c5eaa8,3500000000,359873055
033dbb3f4662640d4888918eeb986069b9b775c921b9ec6debcada1b3ac58a1b0b,53139332000,5606020762
032be0dd6f553c93ebb1b18520dfcc83d2b24d2c225b613434a59730762362051b,53704216500,4982625185
02f9f614c55a0813e1460a08b86b08ebb87d543745c0535e09f684e681227f54b3,1567766000,166057708
03362a667af0c8e2165410a175d8c4a381b00fda687e7f91c08909570c7ececc84,8250000000,1275932263
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,27482101000,1528149197
030b70b6af015b2af80e0b2c3975df4622179d7b47332b09532ddebccc9c7dc2ac,33461011000,3798791558
026f09ed7afdf5cda752a4726d4be602ec6f3692c022dffcbd6b3ad2cb31f098ca,3357036000,268606457
027d7f94667974b10d3e8330de403111229669273dc9024745d195ba035d746e57,35877365000,1824246927
02f9169d3c0ee17e364559cbad9711eab4dc71d4ef425941bc0be44deb2e4ddb57,21114653000,2629009524
023a90f140da9d967df5618d9aa5cc146c9d3e9d1696569262aff0259c885a1ea5,20625002000,2378398542
024722a3ac8fd714ca658534611327fe898eb221491db3aaf01e5ae972db2047ef,2840897000,441468047
037b638d9f1e83a53dea24a1c5894808a5cf17b04d09110d974436363545ae4d61,8671247000,1121876542
02d4dc96f2a7c9e08263bd6476e78e9333b29e25cfeb9765bff69a2c1dc8b962db,8500000000,798465869
03cebf40a97959ae43c52a2a70e6a0160925d4b0e7bbdb845468250b6fb5b76239,39035866000,1837572786
0206062ca6ac64f0e9b93afda437ef8e3bac754ffc7ce17e49d10c049b100569fd,21078414000,2150166201
02cc9a91fd72e7d114e472cb9016b73f81e33bc5c8f39de9d5fb62cebf0f7df381,28688900000,3200472267
